movie_id,embedding_json,vector_norm,item_bias,positive_user_count,updated_at
826,"[0.055625, 0.138174, 0.185778, 0.347235, 0.053667, 0.53036, 0.283819, -0.130335, -0.148643, 0.153947, -0.42672, -0.450161, -0.227687, 0.185219, -0.130621, -0.119738, 0.282375, 0.241625, 0.324061, -0.718244, 0.346047, -0.333589, 0.042632, -0.032358, -0.186184, -0.330153, -0.348869, -0.023579, -0.723961, -0.439801, 0.113582, -0.478009]",1.823409,0.245783,4,2026-06-28 10:05:07.79297
827,"[0.240526, -0.978712, -0.391568, 1.021794, -0.481325, 0.559408, -0.079054, -0.157392, -0.129189, 1.087837, -0.962495, -0.698792, -0.44022, 1.048646, -0.848876, -0.002303, 0.653132, -0.029919, 0.301219, -0.560468, 0.417373, -0.58747, -0.448851, 0.010645, -1.044783, -1.14938, -0.187781, 0.592065, -1.058404, -0.372055, 0.274168, -0.342229]",3.635960,-0.867734,57,2026-06-28 10:05:07.79297
828,"[-0.812086, 1.279233, -0.171644, 0.239412, 0.292543, 0.536719, -0.616079, -0.47867, 0.05346, 1.044125, -0.574638, -0.064471, -0.31281, 1.390979, -1.256816, -0.206059, 1.07209, 0.202278, 0.370789, -1.230955, 0.59344, -0.049042, -0.534135, 0.469299, -0.590794, -1.800898, 0.326754, 0.038954, -0.264101, 0.342615, 0.071994, -0.813026]",4.087077,-0.214790,509,2026-06-28 10:05:07.79297
829,"[0.371985, 0.287025, -0.340298, 0.284855, -0.745003, 1.023268, 0.375831, 0.238504, 0.778139, 0.308991, -0.220425, -1.0723, 0.271868, 1.529324, -0.603875, 0.30019, 0.987025, -0.295672, -0.131522, -0.735351, -0.199807, 0.230771, -0.854187, -0.806841, 0.508814, -0.846722, -0.989367, 1.109341, 0.060843, 0.243325, -0.24964, -0.252348]",3.667773,0.111844,404,2026-06-28 10:05:07.79297
830,"[-0.177799, 0.205923, -0.165922, -0.079923, -0.193043, 0.568034, -1.437139, -0.19901, 0.991469, -0.07069, 0.332366, 0.16852, 0.719857, 1.016069, -0.257814, -0.154367, 0.831967, -0.949129, 1.172494, -0.654073, 0.385134, -1.019279, -0.624846, -0.768002, 0.191027, -1.179439, -1.703856, 0.510702, -0.134266, -0.370039, -0.174894, -0.985111]",4.080586,0.315987,2061,2026-06-28 10:05:07.79297
831,"[0.07033, -0.731131, -0.171925, 0.201863, -1.313936, 1.712766, -0.282789, 0.08719, 1.301747, 0.71598, -0.200732, -0.489018, 0.510995, 0.337818, -1.578199, 0.142172, 0.262497, -1.446714, 0.393781, -1.02579, -0.25439, 0.058604, 0.113522, -1.289744, -0.485757, -1.725093, 0.295957, -0.192416, -0.454826, -0.038224, 0.656426, -0.92626]",4.547253,-0.902251,118,2026-06-28 10:05:07.79297
832,"[0.827459, -0.175342, -0.339512, -0.369694, 0.226217, 0.381066, -0.96442, -0.162006, -0.093607, 0.643822, 0.020142, 1.012903, -0.676356, 0.396132, 0.226013, 0.826852, 0.96465, 1.215824, 0.17164, 0.149106, -0.588535, -0.488059, 0.026753, -0.349188, -0.888607, -0.759682, -0.977765, 0.859001, 0.01567, 0.146856, 0.647759, -0.37361]",3.424651,0.535498,6275,2026-06-28 10:05:07.79297
833,"[0.528148, 0.691108, -0.667008, 0.389156, -1.194621, 1.218261, 0.217387, 0.01813, 0.701663, -0.081089, -0.90303, -0.282599, -0.066893, 1.100464, 0.335482, 0.033213, 1.391753, 0.818271, 0.306036, -0.5807, -0.511202, 0.390254, -0.296017, -0.08057, 0.498222, -0.535558, -1.580932, 1.318664, -1.24639, 0.313457, -0.014005, -0.100716]",4.125005,-0.687046,297,2026-06-28 10:05:07.79297
834,"[0.211985, -0.195602, -1.053589, 0.674072, -0.191644, 0.035152, -0.105589, -0.079489, 0.084467, -0.015841, -0.608605, -0.653933, -0.629608, 0.408774, -0.471674, -0.256989, 1.250514, 0.728472, 0.495076, -0.92698, -0.15829, 0.204084, -0.566337, 0.023482, -0.791664, -0.879271, -0.937456, 1.244251, -1.731858, -0.576611, 0.340397, -0.227706]",3.778055,-0.698758,47,2026-06-28 10:05:07.79297
835,"[0.664213, -0.054962, -0.385178, 0.804391, -0.336419, 1.349386, -0.274099, 0.370307, 0.077016, -0.341693, -0.235331, -0.19324, -0.501302, -0.934999, -0.530217, 0.006643, 1.081516, -0.078253, 0.417517, -1.041906, -0.628416, 0.172001, -1.108461, -0.178856, -0.415843, 0.050484, -0.607834, -0.25087, -1.019917, -0.130238, -0.526217, -0.822876]",3.427527,0.596718,301,2026-06-28 10:05:07.79297
836,"[0.481401, 1.468278, 0.905794, 0.069594, 0.693187, 0.517231, -1.187613, 0.093399, -0.308767, 0.147791, -0.633212, -0.16161, -0.821193, -0.161848, -0.45183, 1.024398, 1.321228, 0.32784, 0.648872, 0.222047, -0.065324, -1.000975, -0.5002, -0.448831, -0.653248, -1.055665, -1.082417, 0.862601, -0.806799, 0.111001, -0.223784, 0.504238]",4.010512,0.024903,1073,2026-06-28 10:05:07.79297
837,"[-0.263755, 0.677148, -0.066524, 0.199863, -0.069491, 0.538324, -0.38394, -0.092487, 0.130587, 0.79268, 0.26465, 0.03945, 0.74934, 1.422325, -0.752407, -0.574768, 0.422073, -0.252908, 0.692955, -0.56773, 0.434639, 0.187397, -0.924876, -0.044953, -0.202638, -0.825991, -0.227752, 0.481347, 0.028946, 0.500787, -0.451801, -0.367543]",2.990789,1.420110,2307,2026-06-28 10:05:07.79297
838,"[-0.449826, -0.735668, -1.336976, -0.567922, 0.250302, 0.167198, -1.444082, -0.443442, -0.887376, 0.422739, 0.147235, -1.01597, 0.605061, 0.986927, -0.244165, -0.265457, 0.225163, -0.08122, 0.667823, -0.480758, 0.633735, -1.082265, -1.106959, -1.425826, -0.042437, -0.250071, -0.022142, -0.231926, -0.306072, 0.711494, 0.143777, -0.741293]",3.945987,0.194261,5085,2026-06-28 10:05:07.79297
839,"[0.017856, 0.460572, 0.18143, 0.493826, 0.573708, -0.493673, -0.894421, 0.185507, -0.159239, 0.107382, -0.546762, -0.885201, -0.560714, -0.741931, -1.069582, 0.213049, 1.7171, -0.340536, 0.832278, -0.7166, 0.041268, 0.344879, -1.028285, 0.249965, -0.828484, -1.183291, -0.572037, 1.156098, -0.300605, -0.444403, 0.028085, -0.377184]",3.842203,0.447313,860,2026-06-28 10:05:07.79297
840,"[0.766537, 0.663298, -0.390822, 0.141247, -0.277166, 1.027369, -0.295637, -0.004376, 0.438272, 0.487603, -0.576677, 0.415236, -0.18614, 1.065522, -0.318901, 0.332337, 0.673552, 0.749134, 0.953796, -0.985723, 0.178115, 0.125964, -0.82493, -0.078669, 0.379287, -0.715567, -1.88791, 1.154253, -1.877188, 0.056469, -1.052553, -0.536109]",4.340755,-0.930493,125,2026-06-28 10:05:07.79297
841,"[-0.31453, -0.842836, -0.279921, -0.437864, 0.3068, 0.355666, 0.742099, -0.540449, -0.393047, 1.515253, -0.431412, -1.365567, -0.350918, 0.16555, -0.87597, 1.002439, -1.121341, 0.271259, -0.661796, -0.974922, 0.158153, -0.040292, 0.635239, 1.800755, -0.857945, -0.078101, 0.207067, -0.291225, -1.133251, -0.102011, -0.439449, -0.73696]",4.226108,-1.274658,273,2026-06-28 10:05:07.79297
842,"[0.558902, 0.104072, -0.094371, -0.070902, 0.629908, 0.290487, -0.297171, 0.557643, 0.475899, 1.082307, -0.415514, -1.26913, -0.454171, 0.963259, -0.317063, 1.021947, 1.29895, 0.423557, -0.15328, -1.223482, -1.094472, 0.666775, -0.304459, -0.727844, -0.77751, -0.571599, -1.776852, 1.248594, -1.057047, 0.167001, -0.278293, -0.471478]",4.407066,-1.242959,458,2026-06-28 10:05:07.79297
843,"[0.219759, -0.19519, -0.46357, 0.508132, -0.186743, 0.459883, -0.20614, -0.365461, 0.018347, 0.753808, -0.908256, -0.462423, -0.563993, 0.917573, -0.622472, -0.038547, 1.010169, 0.36161, 0.315542, -1.013311, 0.309447, -0.615555, -0.414988, -0.158642, -0.628301, -0.715759, -0.256296, 0.36964, -0.948559, -0.379252, 0.160255, -0.256685]",3.054898,-0.569828,26,2026-06-28 10:05:07.79297
844,"[0.012909, -1.302048, -0.582474, 1.127507, -0.633547, 1.008762, -1.116423, -0.110983, -0.879377, 0.406802, -0.598653, -0.453678, -0.416902, 0.509774, -1.264189, -0.393768, 0.745128, 0.262333, 0.573072, -0.943234, 0.533506, -0.557348, -0.620584, -0.006432, -0.977513, -1.781702, 0.491881, -0.110282, -0.612461, -0.3767, 0.208268, -0.631734]",4.223718,-1.360501,104,2026-06-28 10:05:07.79297
845,"[-0.245169, -0.676698, -0.609964, 0.75754, -0.44351, 0.549266, 0.199191, -0.012107, -0.462033, 0.915856, -0.433829, -0.922633, -0.241748, 0.815038, -0.561336, -0.370637, 0.79852, 0.804012, 0.174677, -0.691454, 0.402324, -0.505074, 0.079791, 0.2044, -0.270433, -1.424596, 0.529536, 0.441045, -1.158749, 0.117581, 0.057026, -0.340327]",3.402944,-0.500992,32,2026-06-28 10:05:07.79297
846,"[0.289234, -1.869102, -0.650287, 0.079326, -0.89536, 0.885584, -0.821146, -0.183586, -0.861171, 0.528083, -0.83341, -1.373923, 0.433697, -0.003444, -0.924522, -0.447183, 0.377626, -0.495992, -0.066786, -0.373636, -0.134094, 0.28094, 0.065153, 0.431349, -0.248356, -0.328479, -0.363268, 0.172741, -1.384834, 0.90062, 0.84127, -0.498013]",3.997715,-0.960920,219,2026-06-28 10:05:07.79297
847,"[0.364388, -0.19769, -0.494848, 0.632657, -0.051011, 0.782965, -0.700964, 0.309005, -0.067093, 0.339477, -0.419796, -0.214368, -0.211882, 0.664823, -0.464456, 0.291566, 0.642547, 0.445657, 0.234536, -0.858077, 0.382841, -0.612606, -0.565524, -0.372574, -0.226809, -0.328873, -1.206023, 0.584462, -1.077535, 0.134418, -0.132431, -0.618285]",3.011132,0.077910,24,2026-06-28 10:05:07.79297
848,"[1.411742, -0.730057, -0.460888, 0.642511, 0.134379, 1.134426, -1.98991, -0.136125, 0.143422, 0.374399, -0.091142, 0.24234, 0.231479, 0.462756, 0.098293, -0.294576, 0.696288, 0.656533, -0.289795, -0.651207, -0.551333, -0.718637, -1.208433, -0.526633, -0.195756, -0.543248, -0.093585, -0.040383, 0.043452, 0.662623, -0.100004, -0.080342]",3.716132,-0.263228,1194,2026-06-28 10:05:07.79297
849,"[-0.577405, 0.832616, 1.070664, 0.124616, 0.178372, 0.589841, -0.780297, 0.385568, 0.305003, 0.166626, 0.294362, -0.815398, -0.565145, -0.067323, -0.160178, 0.276283, 1.361762, -0.3107, 0.353172, -0.430346, -0.024193, -0.404067, -0.070529, 0.078112, -0.819279, 0.165737, -0.727797, 1.063587, -0.8483, -0.395395, 0.147564, 0.134999]",3.214858,0.885411,1525,2026-06-28 10:05:07.79297
850,"[-0.035881, -1.382809, 0.004794, 1.370693, -0.660623, 0.581012, -0.274369, 0.181304, -1.742187, 0.951027, -0.944212, -1.446963, -0.110415, -0.641938, -0.843777, -0.6429, -0.666174, 0.031279, 0.635673, -0.286036, 0.002607, 0.392145, 0.129175, 0.951255, -0.204168, -0.264374, 0.27415, -0.436274, -0.720087, -0.612242, 0.70587, -0.166474]",4.117196,-0.860088,137,2026-06-28 10:05:07.79297
851,"[-0.15142, -0.984236, -0.351073, 0.669146, -0.521021, 0.408284, -0.641728, 0.323992, 0.170793, 0.670785, -0.198766, -0.430417, 0.347068, -0.064491, -1.453409, -0.664065, 0.531143, 0.000693, -0.580593, 0.2086, -0.954786, 0.703892, -0.746366, -0.223956, -0.260605, -0.622532, -0.16925, -0.133299, -1.03414, 0.138624, 1.228497, 0.099823]",3.418509,0.336034,790,2026-06-28 10:05:07.79297
852,"[0.206981, -0.354857, -0.208082, 0.456989, -0.332593, 0.911144, -1.15885, -0.149032, -0.1461, -0.025165, 0.56069, 0.780234, -0.020854, 0.795126, 0.954777, 0.225118, 1.319285, 0.629316, 0.169958, -0.005886, 0.714468, -0.514033, -0.768593, -0.886222, -0.549783, 0.683033, -0.895472, 0.790276, -0.866507, 0.190286, 0.504341, -0.624246]",3.634484,0.107834,3549,2026-06-28 10:05:07.79297
853,"[0.301642, -0.562422, -0.114066, 0.871191, 0.316712, 1.034442, -0.492066, 0.53682, -0.541715, 0.591129, -0.496395, -1.049869, -0.224784, 0.813292, -0.42976, -0.324145, 0.461006, 0.221982, 0.392211, -0.680451, -0.131497, -0.378236, -0.152663, -0.023155, -1.149467, -1.268536, 0.049553, 0.114402, -0.98901, -0.052304, 0.497221, -0.607223]",3.388052,-0.547762,46,2026-06-28 10:05:07.79297
854,"[0.032864, -0.986817, -0.286421, 1.348225, -0.745131, 1.192714, -0.139951, -0.312549, -1.596172, 0.573779, -1.394338, -1.118418, -0.801294, 1.100675, -0.573509, 0.508394, -0.024658, -0.182441, 0.363551, -0.696649, 0.506495, -0.28561, 0.168694, 0.68663, -0.903884, -1.200959, 0.977709, -0.475735, -0.975891, -0.033169, -0.279996, -0.242506]",4.416366,-1.467590,129,2026-06-28 10:05:07.79297
855,"[0.105376, -0.019644, -0.223094, 0.270109, -0.325583, 0.304365, -0.172842, -0.168845, 0.143864, 0.432604, -0.829498, -0.382462, -0.260327, 0.429638, -0.203596, -0.151203, 0.541679, 0.273501, 0.05353, -0.440035, 0.430319, -0.446748, -0.251415, 0.071234, -0.032227, -0.655506, -0.166755, 0.406404, -0.577008, -0.009714, -0.025123, -0.229511]",1.943682,-0.415249,9,2026-06-28 10:05:07.79297
856,"[0.175321, 0.201925, -1.028831, 0.506802, -0.090601, 0.7387, -0.435494, 0.10917, -0.378033, 0.81845, -0.41447, -0.907849, 0.041336, 0.81408, -0.41365, 0.199371, 0.828487, 0.423577, 0.242705, -0.002685, 0.291778, -0.619883, 0.205172, -0.109444, -0.562575, -0.223527, -0.113336, 0.259499, -0.739676, -0.620113, 0.43507, -0.11856]",2.802886,-0.068694,24,2026-06-28 10:05:07.79297
857,"[-0.097009, -0.365863, -0.417606, 0.75048, -0.206262, 0.196333, 0.372544, -0.331973, -0.175777, 0.691662, -0.603806, -0.495816, 0.040673, 0.683715, -0.445561, 0.059617, 0.664125, 0.551573, -0.196635, -0.961008, 0.43503, -0.364121, 0.050556, 0.533126, -0.783905, -0.780623, -0.04764, 0.011736, -1.039541, -0.373138, -0.025092, -0.216325]",2.794920,-0.320722,20,2026-06-28 10:05:07.79297
858,"[-2.021292, -0.172584, 0.057758, 1.816734, -1.033399, -1.308972, -1.865294, -0.671208, -0.935107, -2.400952, 0.474243, 1.001193, 0.331416, 1.871234, 0.563557, 1.475155, -1.587812, 1.064866, -0.316404, -0.159527, -1.044132, 1.673438, 0.131067, 0.293352, 0.179243, -0.760203, -0.953681, -0.132095, 0.354271, -2.622591, -0.222761, -0.652959]",6.700202,2.025995,34794,2026-06-28 10:05:07.79297
860,"[0.045937, -0.574505, -0.942819, 0.360562, -0.913755, 1.072436, -0.013285, -0.363376, 0.178974, -0.347776, -1.554438, -1.750046, 0.032738, 0.383631, -0.84572, 0.743402, 0.418857, -0.900596, 0.717248, 0.102558, -0.074171, 0.022197, 0.483415, -0.490739, -0.338152, -1.1482, -0.402675, 0.722121, 0.609331, 0.214623, 1.030433, -1.345398]",4.232488,-0.287931,184,2026-06-28 10:05:07.79297
861,"[0.529308, 0.383808, -0.872814, 0.407575, -1.189685, 1.138551, 0.930401, 0.420074, -1.826565, 1.200921, 0.435551, -1.100937, -0.552854, 0.435701, 0.004978, -0.529651, 0.87152, 0.595067, 0.179083, 0.091615, -0.555969, 0.720588, 0.533556, -0.733069, -0.293656, 0.026254, -1.521269, 0.378184, -0.505272, 0.833904, -0.401815, 0.495426]",4.332649,-0.138291,1219,2026-06-28 10:05:07.79297
862,"[0.342921, -1.41201, -0.978668, 0.136565, -0.659222, 1.752166, -1.20291, -0.241495, -0.100156, 0.637186, -0.698696, -0.770511, 0.178468, 0.269352, -0.694859, -0.045824, 0.10433, -0.085332, 0.645107, -0.965361, 0.085389, 0.068469, -0.952552, 0.379333, 0.00208, -0.120055, 0.624475, -0.241517, -0.973013, 1.207045, 0.155714, -0.044027]",3.937906,-0.443471,196,2026-06-28 10:05:07.79297
864,"[0.270961, -1.351696, -0.350229, 0.658912, -0.342229, 0.802987, -0.797061, 0.126401, -0.8016, 0.293917, -0.603398, -1.442506, 0.501653, 0.59965, -0.697826, -0.318398, -0.286806, -0.496276, 0.254083, -0.188722, -0.021389, -0.348207, 0.203522, 0.522995, -0.033887, -0.842021, 0.08544, -0.081493, -1.257209, 0.634603, 0.861923, -0.064551]",3.544544,-0.661994,38,2026-06-28 10:05:07.79297
865,"[-0.198399, -1.244398, -0.736502, 0.466221, -0.267233, 0.757082, 0.049513, 0.294257, -0.779951, 0.398836, -0.902163, -1.098594, 0.381372, 0.389749, -1.340979, 0.23769, 0.672262, 0.071403, 0.725387, -0.366227, -0.82548, -0.475342, 0.103093, 0.35584, -0.147733, -0.925385, 0.368996, 0.190905, -0.801927, 0.293359, 1.075531, -0.799111]",3.709286,-0.737503,37,2026-06-28 10:05:07.79297
866,"[0.100953, -1.100166, 0.110294, -0.195762, -0.739865, 1.092186, -0.845667, 0.311778, -0.57533, 0.550559, -0.493807, -0.758426, 0.556297, -0.106566, 0.020087, 0.290727, 0.665433, -0.148068, 0.084818, 0.244689, -0.988256, 0.782959, 0.341037, -0.061982, -0.161136, 0.037176, 0.201806, 0.33897, -0.201325, 0.230092, 0.827147, -0.82876]",3.093812,0.949057,3795,2026-06-28 10:05:07.79297
867,"[0.577293, 0.448028, -0.319087, 0.189158, -0.313187, 0.431604, 0.777215, -0.274425, 0.744031, 0.041917, -0.854052, -0.33895, -0.412918, 0.669903, 0.38049, 0.085385, 1.837131, 0.541359, 0.494134, -0.698598, -0.083324, -0.178074, -0.791339, -0.486856, -0.063959, -0.920469, -1.10908, 0.900578, -1.612654, 0.554464, -0.668957, -0.581438]",3.961646,-0.444445,55,2026-06-28 10:05:07.79297
868,"[0.389269, -0.275191, -0.572511, 0.624247, 0.137346, 0.563621, 0.244655, -0.595449, 0.087856, -0.204467, -0.21911, -1.530839, 0.853427, 0.815799, -0.990684, 0.596097, 0.922697, -0.538179, 0.634804, 0.012071, 0.209114, -0.417101, -0.209623, -0.098623, -0.500804, -0.072338, -0.323474, 0.453012, -0.355144, -0.495641, 0.570056, -0.797163]",3.252834,0.301734,28,2026-06-28 10:05:07.79297
869,"[-0.127389, -1.615064, -0.218094, 1.39123, 0.387902, 0.985417, -0.885413, 0.051024, -0.691698, 0.933324, -0.428257, -0.771903, 0.254462, 1.126446, -0.657576, -0.276903, 1.013988, 0.066125, -0.929759, 0.167781, 0.051716, 0.362185, 0.114794, -0.466612, -1.147551, -1.028916, -1.485271, -0.45613, -0.659719, 0.446673, 0.750928, 0.244623]",4.338816,-0.802491,189,2026-06-28 10:05:07.79297
870,"[0.828328, 0.783862, -0.002897, 0.905947, -0.322767, 0.211622, 0.077445, 0.270831, 0.487041, 0.040221, 0.169271, -0.477847, -1.056549, 1.345751, 0.399877, -0.130731, 0.466045, 0.852145, 0.936599, -0.770169, 0.690199, -0.059225, -1.598653, -0.30372, -0.190662, -1.185801, -1.307633, 0.591145, -0.608216, 0.470439, -0.446074, -0.125519]",3.974813,-0.413632,66,2026-06-28 10:05:07.79297
871,"[-0.065652, 0.090149, -0.57554, 0.331308, -0.162387, 0.439729, -0.105611, 0.034523, -0.04625, 0.441915, -1.038369, -0.414124, -0.536397, 1.154487, -0.685302, 0.073003, 0.998169, 0.323169, 0.374724, -0.302953, 0.158304, -0.335286, -0.447431, 0.010733, -0.267983, -0.649262, -0.678401, 0.628785, -1.273948, 0.252453, -0.173051, -0.460084]",3.029226,-0.361116,26,2026-06-28 10:05:07.79297
872,"[-0.31488, -0.839249, 0.14795, 0.874206, -0.35348, 0.597463, 0.366161, 0.109343, -0.646871, 0.767008, -1.140075, -0.870606, 0.084518, -0.161355, -1.307539, 0.265862, 0.363654, 0.665842, 0.320284, -0.196143, 0.403311, -0.312238, 0.05661, 0.899144, -0.062414, -0.625874, 0.194482, -0.005492, -1.088412, -0.685889, -0.078104, -0.062748]",3.313999,-0.617237,30,2026-06-28 10:05:07.79297
873,"[0.137914, -0.377552, -0.44453, 0.229297, -0.040755, 0.635937, -0.196483, -0.185916, 0.000488, 0.58439, -0.716572, -0.573534, -0.078632, 0.700715, -0.547251, 0.306365, 1.020431, 0.379852, 0.119401, -0.824855, 0.404043, -0.565971, -0.118953, -0.020901, -0.773073, -0.66946, -0.333103, 0.384135, -0.99118, -0.309292, 0.313126, -0.196615]",2.804098,-0.514470,17,2026-06-28 10:05:07.79297
874,"[0.245624, -0.453103, 0.060236, 0.615238, 0.244466, 1.092798, -0.562534, -0.19013, -0.52152, 0.470185, -0.693549, -0.511277, -0.931447, 0.583188, -0.531438, 0.258212, 0.962944, 0.202646, 0.168615, -0.231832, -0.741098, -0.219947, 0.609057, -0.260628, -0.772903, -0.715696, -0.125135, 0.084786, -0.578347, -0.38628, 0.456164, -0.394381]",3.018836,-0.063201,22,2026-06-28 10:05:07.79297
875,"[0.919118, 0.668763, -0.724148, 0.176163, 0.101581, 0.558677, 0.251191, 0.223928, 0.144215, 0.4669, -0.808018, -0.063943, -0.544444, 0.515156, 0.425383, -0.580517, 0.801134, 1.313779, -0.389957, 0.53838, -1.034841, -0.19836, -0.681977, -1.011332, 0.829471, -0.630654, -0.840076, 0.864803, -0.31222, 0.828396, 0.026135, -1.149553]",3.783090,0.096541,247,2026-06-28 10:05:07.79297
876,"[0.349335, 0.785604, -1.126922, 0.526178, -0.58409, 0.755839, 0.762786, 0.543142, -1.791597, 0.471186, -0.043816, -1.083784, -1.102864, 0.272424, -0.910596, -0.081159, 1.040304, 0.640746, 0.508955, -0.743208, 0.324322, 0.606846, 0.01011, -0.194695, -0.181289, -0.486983, -0.930924, 0.983889, -0.242091, 0.450073, 0.641174, 0.164714]",4.053355,-0.358527,62,2026-06-28 10:05:07.79297
877,"[0.060031, -1.704049, -1.105188, 0.61289, -0.251141, 0.81114, -0.301117, 0.079332, 0.123376, -0.152782, -0.68947, -0.245054, 0.52426, -0.324615, -1.261492, -0.635481, 0.128536, -0.461947, 0.646734, -1.002251, -0.532744, 0.379717, -0.249063, -0.004934, -0.280593, -1.353245, 0.019334, 0.010918, -1.215311, 0.62749, 0.584434, -0.682338]",3.873367,-0.811977,67,2026-06-28 10:05:07.79297
878,"[0.339671, -0.549899, -0.642585, 0.615894, 0.017005, 0.189604, -0.040048, 0.057104, -0.159199, 0.36764, -0.530528, -0.213551, 0.10706, 0.55557, -0.439814, -0.186169, 0.387875, -0.00404, 0.233027, -0.747129, 0.261167, -0.199009, -0.341821, 0.175272, -0.10871, -0.494757, -0.22923, 0.243097, -1.109335, 0.013309, 0.522527, -0.138993]",2.279613,0.372213,8,2026-06-28 10:05:07.79297
879,"[0.918042, 0.595997, 0.58518, -0.428587, 0.226491, 0.506063, -1.232227, 0.338427, 0.56553, 0.711476, -0.543072, -0.942781, -0.727433, 1.312744, -0.268541, 1.280875, 0.987487, 1.299025, 0.252475, -1.062389, -0.948839, -0.343759, 0.409156, -0.861986, -0.666418, -0.307719, -1.03587, 0.424622, -0.290855, 0.622401, -0.418045, -0.447688]",4.250018,-0.814274,498,2026-06-28 10:05:07.79297
880,"[0.171642, 0.797919, 0.50189, 0.536363, 0.946329, 0.156362, -1.043078, 0.146604, 0.315995, 0.088045, 0.177086, -0.746364, -0.144172, 0.324168, -1.130468, 0.70366, 0.859852, -0.030029, 0.481339, -0.480747, -0.181783, 0.343657, -0.924145, 0.317299, -0.870383, -0.927714, -0.662437, 0.700491, -1.011901, -0.130507, -0.178497, 0.833547]",3.529091,0.926221,747,2026-06-28 10:05:07.79297
881,"[0.331586, 0.833989, 0.451317, 0.258375, -0.772272, 1.172583, -0.439176, -0.763703, 0.429672, 0.403008, -0.513805, 0.468117, -0.803757, 1.619664, -0.084925, 0.048933, 1.171399, 0.566449, 0.946523, -0.805478, 0.269065, -0.072275, -1.409676, 0.158773, -0.19495, -1.480815, -0.893985, 0.726556, -0.988535, 0.980902, -0.765757, -0.254882]",4.405553,-1.487105,283,2026-06-28 10:05:07.79297
